date,code,address,neighbourhood,municipality,collection-point,taste,odor
2021-01-31,Am. 4356/21,Rua Joaquim Martins,Encantado,Rio de Janeiro,Rede de Distribuição,8,2
2021-01-31,Am. 4320/21,Rua Paraguai,Belford Roxo,Belford Roxo,Rede de Distribuição,4,2
2021-01-31,Am. 4323/21,Rua Retiro da Imprensa,Vila Heliópolis,Belford Roxo,Rede de Distribuição,6,2
2021-01-30,S.A. 266/21,Rua Visconde de Santa Isabel,Vila Isabel,Rio de Janeiro,Rede de Distribuição,4,2
2021-02-01,S.A. 280/21,Avenida Borges de Medeiros,Leblon,Rio de Janeiro,Rede de Distribuição,6,2
2021-02-01,S.A. 254/21,Rua São Clemente,Botafogo,Rio de Janeiro,Rede de Distribuição,6,2
2021-02-01,S.A. 213/21,Rua Almirante Felinto Perry,Anil,Rio de Janeiro,Rede de Distribuição,6,2
2021-02-01,S.A. 281/21,Rua Adelaide,Piedade,Rio de Janeiro,Rede de Distribuição,6,2
2021-02-01,S.A. 120/21,Rua Glaziou,Pilares,Rio de Janeiro,Rede de Distribuição,8,2
2021-02-02,Am. 4530/21,Avenida Doutor Manoel Reis,Centenário,Duque de Caxias,Rede de Distribuição,4,2
2021-02-02,S.A. 294/21,Rua Barão de Mesquita,Tijuca,Rio de Janeiro,Rede de Distribuição,4,2
2021-02-02,S.A. 283/21,Rua Florianopolis,Ouro Preto,Nova Iguaçu,Rede de Distribuição,4,2
2021-02-02,S.A. 102/21,Rua Francisca Tomé,Centenário,Duque de Caxias,Macro Distribuição,3,2
2021-02-02,S.A. 278/21,Rua Mot Luiz Abreu,Anchieta,Rio de Janeiro,Rede de Distribuição,3,2
2021-02-02,Am. 4524/21,Rua Jose E M Gouvea,Olavo Bilac,Duque de Caxias,Rede de Distribuição,6,2
2021-02-02,Am. 4547/21,Rua Saturno,Centro,Mesquita,Rede de Distribuição,4,2
2021-02-02,Am. 4553/21,Rua João Pessoa,Centro,Nilópolis,Rede de Distribuição,4,2
2021-02-03,SA 318/21,Avenida Atlântica,Copacabana,Rio de Janeiro,Rede de Distribuição,4,2
2021-02-03,SA 317/21,Rua Mario Covas Júnior,Barra da Tijuca,Rio de Janeiro,Rede de Distribuição,3,2
2021-02-03,Am. 4427/21,Rua Conde de Baependi,Laranjeiras,Rio de Janeiro,Rede de Distribuição,3,2
2021-02-03,SA 139/21,Rua Cimbres,Coelho Neto,Rio de Janeiro,Rede de Distribuição,3,2
2021-02-03,SA 260/21,Rua Iracu,Parada de Lucas,Rio de Janeiro,Rede de Distribuição,4,2
2021-02-03,SA 295/21,Rua Vieira do Couto,Rocha Miranda,Rio de Janeiro,Rede de Distribuição,4,2
2021-02-03,Am. 46777/21,Rua Engenheiro Álvaro Niemeyer,São Conrado,Rio de Janeiro,Rede de Distribuição,3,2
2021-02-04,Am. 2519/21,Rua Rio da Prata,Bangu,Rio de Janeiro,Rede de Distribuição,8,2
2021-02-04,Am. 4780/21,Praça Jacarandás,Lagoa,Rio de Janeiro,Rede de Distribuição,8,2
2021-02-04,Am. 4793/21,Rua Marques de São Vicente,Gávea,Rio de Janeiro,Rede de Distribuição,6,2
2021-02-04,Am. 4755/21,Praça Aquidauana,Vicente de Carvalho,Rio de Janeiro,Rede de Distribuição,3,2
2021-02-04,S.A. 146/21,Rua Padre Telemaco,Cascadura,Rio de Janeiro,Rede de Distribuição,4,2
2021-02-04,S.A. 212/21,Rua Helena,Realengo,Rio de Janeiro,Rede de Distribuição,6,2
2021-02-04,Am. 4631/21,Rua Vinte e Quatro de Maio,São Francisco Xavier,Rio de Janeiro,Rede de Distribuição,6,2
2021-02-04,Am. 4648/21,Avenida Paris,Bonsucesso,Rio de Janeiro,Rede de Distribuição,4,2
2021-02-04,Am. 4750/21,Estrada Velha da Pavuna,Del Castilho,Rio de Janeiro,Rede de Distribuição,4,2
2021-02-05,S.A. 369/21,Rua Licínio Cardoso,Bairro Carioca,Rio de Janeiro,Rede de Distribuição,3,2
2021-02-05,S.A. 256/21,Rua Miguel de Cervantes,Cachambi,Rio de Janeiro,Rede de Distribuição,4,2
2021-02-05,S.A. 298/21,Rua Jubaia,Olaria,Rio de Janeiro,Rede de Distribuição,4,2
2021-02-05,Am. 4337/21,Rua Souza Barros,Engenho Novo,Rio de Janeiro,Rede de Distribuição,3,2
2021-02-05,S.A. 226/21,Rua Marechal José Bevilaqua,Taquara,Rio de Janeiro,Rede de Distribuição,3,2
2021-02-06,S.A. 267/21,Rua Modesto Brocos,Horto,Rio de Janeiro,Rede de Distribuição,3,2
2021-02-06,S.A. 318/21,Avenida Atlântica,Copacabana,Rio de Janeiro,Rede de Distribuição,4,2
2021-02-06,S.A. 438/21,Rua Manoel Niobei,Urca,Rio de Janeiro,Rede de Distribuição,4,2
2021-02-06,S.A. 205/21,Rua Senador Nabuco,Vila Isabel,Rio de Janeiro,Rede de Distribuição,6,2
2021-02-06,Am. 3679/21,Rua Itabaiana,Grajaú,Rio de Janeiro,Rede de Distribuição,4,2
2021-02-08,Am. 4606/21,Rua Antônio Parreiras,Ipanema,Rio de Janeiro,Rede de Distribuição,4,2
2021-02-08,Am. 4608/21,Avenida Nossa Senhora de Copacabana,Copacabana,Rio de Janeiro,Rede de Distribuição,4,2
2021-02-08,Am. 4621/21,Rua Gustavo Sampaio,Leme,Rio de Janeiro,Rede de Distribuição,4,2
2021-02-08,S.A. 442/21,Rua Eduardo de Sá,Higienópolis,Rio de Janeiro,Rede de Distribuição,3,2
2021-02-08,Am. 5173/21,Rua Pires da Mota,Ribeira - Ilha do Governador,Rio de Janeiro,Rede de Distribuição,3,2
2021-02-08,Am. 5238/21,Avenida Cândido Portinari,Barra da Tijuca,Rio de Janeiro,Rede de Distribuição,4,2
2021-02-08,S.A. 440/21,Avenida Giomar Novaes,Recreio dos Bandeirantes,Rio de Janeiro,Rede de Distribuição,4,2
2021-02-08,S.A. 370/21,Rua Licínio Cardoso,São Francisco Xavier,Rio de Janeiro,Rede de Distribuição,3,2
2021-02-08,S.A. 433/21,Rua Sargento João Lopes,Jardim Carioca - Ilha do Governador,Rio de Janeiro,Rede de Distribuição,3,2
2021-02-08,Am. 5241/21,Avenida das Américas,Recreio dos Bandeirantes,Rio de Janeiro,Rede de Distribuição,4,2
2021-02-08,Am. 5192/21,Avenida Doutor Agenor Almeida Loyola,Bancários - Ilha do Governador,Rio de Janeiro,Rede de Distribuição,3,2
2021-02-08,Am. 5242/21,Rua Doutor Crespo,Recreio dos Bandeirantes,Rio de Janeiro,Rede de Distribuição,3,2
2021-02-09,Am. 5068/21,Rua Vereador Francisco Nunes Silva,Olinda,Nilópolis,Rede de Distribuição,4,2
2021-02-09,S.A. 377/21,Rua São Francisco Xavier,São Fracisco Xavier,Rio de Janeiro,Rede de Distribuição,3,2
2021-02-09,Am. 5060/21,Rua Doutor Heitor da Costa Val,Centro,Mesquita,Rede de Distribuição,3,2
2021-02-09,Am. 5052/21,Rua Maria Mendes Vecchi,Centro,Mesquita,Rede de Distribuição,3,2
2021-02-09,S.A. 402/21,Avenida Presidente Vargas,Centro,Rio de Janeiro,Rede de Distribuição,3,2
2021-02-09,S.A. 373/21,Rua Heitor Carrilho,Cidade Nova,Rio de Janeiro,Rede de Distribuição,4,2
2021-02-09,S.A. 409/21,Rua Pedro Teles,Praça Seca,Rio de Janeiro,Rede de Distribuição,4,2
2021-02-09,S.A. 401/21,Rua Buenos Aires,Centro,Rio de Janeiro,Rede de Distribuição,4,2
2021-02-10,S.A. 462/21,Rua Moreira Sampaio,Méier,Rio de Janeiro,Rede de Distribuição,3,2
2021-02-10,S.A. 211/21,Rua Manuel Wanderley,Irajá,Rio de Janeiro,Rede de Distribuição,4,2
2021-02-10,S.A. 206/21 Rec,Rua Doutor Nunes,Olaria,Rio de Janeiro,Rede de Distribuição,4,2
2021-02-10,S.A. 272/21,Rua Almirante Ingram,Brás de Pina,Rio de Janeiro,Rede de Distribuição,4,2
2021-02-10,S.A. 452/21,Rua Bento Cardoso,Brás de Pina,Rio de Janeiro,Rede de Distribuição,6,2
2021-02-10,S.A. 334/21,Rua Dionísio Silveira,Taquara,Rio de Janeiro,Rede de Distribuição,4,2
2021-02-10,S.A. 391/21,Rua Piquete,Penha,Rio de Janeiro,Rede de Distribuição,4,2
2021-02-10,S.A. 375/21,Rua Fidelândia,Curicica,Rio de Janeiro,Rede de Distribuição,4,2
2021-02-10,S.A. 473/21,Rua Lins de Vasconcelos,Lins,Rio de Janeiro,Rede de Distribuição,3,2
2021-02-10,Am. 4974/21,Rua Coronel Laurenio Lago,Marechal Hemes,Rio de Janeiro,Rede de Distribuição,3,2
2021-02-10,Am. 4959/21,Rua Matricaria,Guadalupe,Rio de Janeiro,Rede de Distribuição,3,2
2021-02-10,S.A. 389/21,Rua Wellington Jones Paiva,Vargem Pequena,Rio de Janeiro,Rede de Distribuição,3,2
2021-02-10,S.A. 411/21,Rua Daniel Dinis Fonseca,Campo Grande,Rio de Janeiro,Rede de Distribuição,4,2
2021-02-10,S.A. 192/21,Rua Alto Longa,Guaratiba,Rio de Janeiro,Rede de Distribuição,6,2
2021-02-10,S.A. 399/21,Rua Cardoso Quintão,Cavalcante,Rio de Janeiro,Rede de Distribuição,4,2
2021-02-10,S.A. 413/21,Rua Rui Barbosa,Paciência,Rio de Janeiro,Rede de Distribuição,6,2
2021-02-10,S.A. 410/21,Rua Iperó,Curicica,Rio de Janeiro,Rede de Distribuição,4,2
2021-02-10,Am. 4921/21,Rua Marcos de Macedo,Guadalupe,Rio de Janeiro,Rede de Distribuição,4,2
2021-02-10,S.A. 460/21,Rua Torres Homem,Vila Isabel,Rio de Janeiro,Rede de Distribuição,3,2
2021-02-10,S.A. 398/21,Rua Baleares,Cavalcante,Rio de Janeiro,Rede de Distribuição,3,2
2021-02-11,Am. 5641/21,Estrada do Pré,Senador A Vasconcelos,Rio de Janeiro,Rede de Distribuição,3,2
2021-02-11,Am. 4450/21,Rua Tenente Nepomuceno,Vila Militar,Rio de Janeiro,Rede de Distribuição,3,2
2021-02-11,Am. 5637/21,Estrada Viegas,Senador Camara,Rio de Janeiro,Rede de Distribuição,3,2
2021-02-11,S.A. 372/21,Avenida Epitácio Pessoa,Ipanema,Rio de Janeiro,Rede de Distribuição,3,2
2021-02-11,Am. 5636/21,Estrada do Lameirão,Santíssimo,Rio de Janeiro,Rede de Distribuição,3,2
2021-02-11,Am. 4463/21,Rua do Jambo,Realengo,Rio de Janeiro,Rede de Distribuição,3,2
2021-02-11,S.A. 463/21,Rua Professor Graça,Bangu,Rio de Janeiro,Rede de Distribuição,3,2
2021-02-11,S.A. 486/21,Rua Desembargador Izidro,Tijuca,Rio de Janeiro,Rede de Distribuição,3,2
2021-02-11,S.A. 316/21,Rua Santo Afonso,Tijuca,Rio de Janeiro,Rede de Distribuição,3,2
2021-02-11,S.A. 314/21,Rua Jorge Rudge,Vila Isabel,Rio de Janeiro,Rede de Distribuição,3,2
2021-02-11,S.A. 378/21,Rua Benjamin Constant,Glória,Rio de Janeiro,Rede de Distribuição,3,2
2021-02-11,S.A. 203/21,Avenida Josino Fernandes,Bangu,Rio de Janeiro,Rede de Distribuição,3,2
2021-02-11,S.A. 489/21,Rua Professor Antenor Nascentes Lins,Lins de Vasconcellos,Rio de Janeiro,Rede de Distribuição,3,2
2021-02-11,S.A. 435/21,Rua Moacir Pereira Mattos Filho,Piam,Belford Roxo,Rede de Distribuição,3,2
2021-02-11,S.A. 407/21,Avenida Brasil,Centro,Mesquita,Rede de Distribuição,3,2
2021-02-11,S.A. 334/21,Rua Nilberto Lopes Ferraz,Nova Cidade,Nilópolis,Rede de Distribuição,3,2
2021-02-12,Am. 5039/21,Rua Moncorvo Filho,Centro,Rio de Janeiro,Rede de Distribuição,3,2
2021-02-12,Am. 5586/21,Estrada do Galeão,Galeão - Ilha do Governador,Rio de Janeiro,Rede de Distribuição,3,2
2021-02-12,S.A. 456/21,Rua Aracoia,Brás de Pina,Rio de Janeiro,Rede de Distribuição,3,2
2021-02-12,Am. 5027/21,Rua Waldemar Dutra,Santo Cristo,Rio de Janeiro,Rede de Distribuição,3,2
2021-02-12,S.A. 345/21,Rua Almirante Guilhem,Leblon,Rio de Janeiro,Rede de Distribuição,3,2
2021-02-12,S.A. 408/21,Rua Souza Lima,Copacabana,Rio de Janeiro,Rede de Distribuição,3,2
2021-02-12,S.A. 425/21,Rua Gago Coutinho,Laranjeiras,Rio de Janeiro,Rede de Distribuição,3,2
2021-02-12,S.A. 485/21,Rua Vinte e Oito de Setembro,Vila Isabel,Rio de Janeiro,Rede de Distribuição,3,2
2021-02-12,S.A. 353/21,Rua Joseph Bloch,Copacabana,Rio de Janeiro,Rede de Distribuição,3,2
2021-02-12,Am. 5582/21,Rua Bom Retiro,Jardim Guanabara - Ilha do Governador,Rio de Janeiro,Rede de Distribuição,3,2
2021-02-12,Am. 6020/21,Rua José E M Gouvea,Olavo Bilac,Duque Caxias,Rede de Distribuição,3,2
2021-02-12,Am. 6002/21,Rua Conde de Porto Alegre,Centro,Duque Caxias,Rede de Distribuição,3,2
2021-02-13,S.A. 385/21,Rua Delfim Moreira - Reservatório São Matheus - Saída,São Mateus,São João de Meriti,Macro Distribuição,2,1
2021-02-13,S.A. 459/21,Rua Abolição,Abolição,Rio de Janeiro,Rede de Distribuição,2,1
2021-02-13,S.A. 385/21,Rua Delfim Moreira - Reservatório São Matheus - Entrada,São Mateus,São João de Meriti,Macro Distribuição,2,1
2021-02-13,S.A. 445/21,Avenida Carvalhaes,Belford Roxo,Belford Roxo,Rede de Distribuição,2,1
2021-02-14,S.A. 233/21,Rua Sucuriju,Cosmos,Rio de Janeiro,Rede de Distribuição,2,1
2021-02-14,S.A. 80/21,Rua Soldado Antônio da Silveira,Campo Grande,Rio de Janeiro,Rede de Distribuição,3,2
2021-02-15,S.A. 335/21,Rua Comandante Rubes Silva,Freguesia,Rio de Janeiro,Rede de Distribuição,2,1
2021-02-15,Am. 5848/21,Rua Arquias Cordeiro,Méier,Rio de Janeiro,Rede de Distribuição,2,1
2021-02-15,S.A. 208/21,Rua Japura,Praça Seca,Rio de Janeiro,Rede de Distribuição,2,2
2021-02-15,S.A. 447/21,Rua Paramirim,Bento Ribeiro,Rio de Janeiro,Rede de Distribuição,3,2
2021-02-15,Am. 4356/21,Rua Joaquim Martin,Encantado,Rio de Janeiro,Rede de Distribuição,2,1
2021-02-15,Am. 3564/21,Rua Maratá,Campo Grande,Rio de Janeiro,Rede de Distribuição,2,1
2021-02-15,S.A. 349/21,Rua Caiena,Bento Ribeiro,Rio de Janeiro,Rede de Distribuição,2,1
2021-02-15,S.A. 242/21,Rua Marquês de Sabará,Jardim Botânico,Rio de Janeiro,Rede de Distribuição,2,1
2021-02-15,S.A. 472/21,Estrada da Covanca - Abastecimento Carros-Pipa,Tanque,Rio de Janeiro,Macro Distribuição,2,1
2021-02-15,Am. 3925/21,Estrada dos Três Rios,Jacarepagua,Rio de Janeiro,Rede de Distribuição,2,1
2021-02-15,Am. 3655/21,Rua General Roca,Tijuca,Rio de Janeiro,Rede de Distribuição,2,2
2021-02-15,S.A. 502/21,Rua João Borges,Gávea,Rio de Janeiro,Rede de Distribuição,2,1
2021-02-15,S.A. 400/21,Travessa Pinto Bandeira,Vila Kosmos,Rio de Janeiro,Rede de Distribuição,2,1
2021-02-15,S.A. 215/21 Rec,Alameda Cruzeiro,Pavuna,Rio de Janeiro,Rede de Distribuição,2,1
2021-02-15,S.A. 431/21,Rua Ibotim,Coelho Neto,Rio de Janeiro,Rede de Distribuição,2,1
2021-02-15,S.A. 468/21.0,Avenida Euclides da Cunha - Abastecimento Carros-Pipa,Vila São João,São João de Meriti,Macro Distribuição,2,1
2021-02-16,S.A. 200/21,Beco Estreito,Centro,Belford Roxo,Rede de Distribuição,2,1
2021-02-16,S.A. 467/21,Avenida Benjamim Pinto Dias - Abastecimento Carros-Pipa 7,Belford Roxo,Belford Roxo,Macro Distribuição,2,2
2021-02-16,S.A. 466/21,Avenida Benjamim Pinto Dias - Abastecimento Carros-Pipa 8,Belford Roxo,Belford Roxo,Macro Distribuição,2,1
2021-02-17,S.A. 306/21,Rua Francisco Karan,Guaratiba,Rio de Janeiro,Rede de Distribuição,3,2
2021-02-17,S.A. 157/21,Rua Benjamim Batista,Jardim Botânico,Rio de Janeiro,Rede de Distribuição,2,1
2021-02-17,S.A. 144/21,Rua João Pinheiro,Piedade,Rio de Janeiro,Rede de Distribuição,2,1
2021-02-18,Am. 4708/21,Rua Desmons,Coelho Neto,Rio de Janeiro,Rede de Distribuição,2,2
2021-02-18,S.A. 519/21.0,Rua Emílio Zaloar,Ramos,Rio de Janeiro,Rede de Distribuição,2,1
2021-02-18,S.A. 465/21.0,Estrada Carlos Sampaio - Abastecimento Carros-Pipa,Jardim Queimados,Queimados,Macro Distribuição,2,1
2021-02-18,S.A. 465/21.0,Estrada Carlos Sampaio - Saída Reservatório,Jardim Queimados,Queimados,Macro Distribuição,2,1
2021-02-18,S.A. 471/21.0,Alameda Calheiros da Graça - Abastecimento Carros-Pipa,Jardim Primavera,Duque de Caxias,Macro Distribuição,2,1
2021-02-18,S.A. 415/21.0-A,Rua Bamboré,Del Castilho,Rio de Janeiro,Rede de Distribuição,2,2
2021-02-18,Am. 4730/21,Estrada Marechal Alencastro,Anchieta,Rio de Janeiro,Rede de Distribuição,2,1
2021-02-18,S.A. 451/21.0,Rua Fábio Luz,Méier,Rio de Janeiro,Rede de Distribuição,2,1
2021-02-18,S.A. 420/21,Rua Ucá,Jardim Guanabara - Ilha do Governador,Rio de Janeiro,Rede de Distribuição,2,1
2021-02-19,Am. 5873/21,Rua Professor Lace,Ramos,Rio de Janeiro,Rede de Distribuição,1,1
2021-02-19,Am. 6130/21,Avenida Governador Roberto Silveira,Centro,Nova Iguaçu,Rede de Distribuição,2,1
2021-02-19,Am. 5895/21,Rua Aurélio Garcindo,Olaria,Rio de Janeiro,Rede de Distribuição,2,1
2021-02-19,S.A. 383/21,Rua Pernambuco - Reservatório Engenho de Dentro - Entrada,Eng. de Dentro,Rio de Janeiro,Macro Distribuição,2,1
2021-02-19,S.A. 383/21,Rua Pernambuco - Reservatório Engenho de Dentro - Saída,Eng. de Dentro,Rio de Janeiro,Macro Distribuição,2,1
2021-02-19,S.A. 470/21,Rua Capitão Damasceno  - Abastecimento Carros-Pipa 2,Circular,Duque de Caxias,Macro Distribuição,2,1
2021-02-19,S.A. 469/21,Rua Capitão Damasceno  - Abastecimento Carros-Pipa 1,Circular,Duque de Caxias,Macro Distribuição,2,1
2021-02-19,S.A. 387/21,Avenida Edson Passos - Reservatório Caixa Nova - Saída,Alto da Boa Vista,Rio de Janeiro,Macro Distribuição,2,1
2021-02-19,S.A. 387/21,Av. Edson Passos - Reservatório Caixa Nova - Entrada,Alto da Boa Vista,Rio de Janeiro,Macro Distribuição,2,1
2021-02-19,S.A. 346/21,Rua Alvares da Rocha,Eng da Rainha,Rio de Janeiro,Rede de Distribuição,2,1
2021-02-21,S.A. 415/21,Rua Bamboré,Del Castilho,Rio de Janeiro,Rede de Distribuição,2,1
2021-02-22,S.A. 386/21,Rua Pacheco Leão - Reservatório Macacos - Saída,Jardim Botânico,Rio de Janeiro,Macro Distribuição,2,1
2021-02-22,S.A. 386/21,Rua Pacheco Leão - Reservatório Macacos - Entrada,Jardim Botânico,Rio de Janeiro,Macro Distribuição,2,1
2021-02-22,S.A. 403/21,Estrada da Paciência,Cosmos,Rio de Janeiro,Rede de Distribuição,2,1
2021-02-22,S.A. 444/21,Rua Sambé,Santa Cruz,Rio de Janeiro,Rede de Distribuição,2,1
2021-02-23,Am. 6992/21,Rua Marechal Bento Manoel,Jardim 25 de Agosto,Rio de Janeiro,Rede de Distribuição,1,1
2021-02-22,S.A. 416/21,Rua Serra Grande,Santa Cruz,Rio de Janeiro,Rede de Distribuição,1,1
2021-02-23,S.A. 538/21,Ladeira do Ascurra,Cosme Velho,Rio de Janeiro,Rede de Distribuição,2,1
2021-02-23,S.A. 529/21,Avenida Dom Helder Camara,Cascadura,Rio de Janeiro,Rede de Distribuição,2,1
2021-02-23,S.A. 384/21,Rua Marechal Jardim - Reservatório Pedregulho - Entrada,Benfica,Rio de Janeiro,Macro Distribuição,2,1
2021-02-23,S.A. 384/21,Rua Marechal Jardim - Reservatório Pedregulho - Saída,Benfica,Rio de Janeiro,Macro Distribuição,1,1
2021-02-24,S.A. 222/21,Rua José Higino,Tijuca,Rio de Janeiro,Rede de Distribuição,2,1
2021-02-24,S.A. 479/21,Rua Cisnes,Campo Grande,Rio de Janeiro,Rede de Distribuição,2,2
2021-02-25,S.A. 388/21,Rua Francisca Tomé - Reservatório Centenário - Saída,Centenário,Duque de Caxias,Macro Distribuição,1,1
2021-02-27,S.A. 550/21,Rua Luis Barbosa,Vila Isabel,Rio de Janeiro,Rede de Distribuição,1,1
2021-02-27,S.A. 540/21,Rua Aristides Lobo,Rio Comprido,Rio de Janeiro,Rede de Distribuição,2,2
2021-02-27,S.A. 23/21,Rua Yamagata,Bangu,Rio de Janeiro,Rede de Distribuição,1,1
2021-02-28,S.A. 211/21,Rua Manoel Wanderley,Irajá,Rio de Janeiro,Rede de Distribuição,1,1
2021-02-28,S.A. 536/21,Rua Caiua,Colégio,Rio de Janeiro,Rede de Distribuição,2,1
2021-02-28,S.A. 500/21,Rua Licinio Barcelos,Irajá,Rio de Janeiro,Rede de Distribuição,1,1
2021-02-28,S.A. 546/21,Rua Pintor Marques Júnior,Jardim América,Rio de Janeiro,Rede de Distribuição,2,1
2021-02-28,Am. 225/21,Rua Professor Gabizo,Tijuca,Rio de Janeiro,Rede de Distribuição,2,1
2021-03-01,Am. 8213/21,Rua General Orlando Geisel,Recreio dos Bandeirantes,Rio de Janeiro,Rede de Distribuição,2,1
2021-03-01,Am. 8147/21,Rua Monte Alto,Bangu,Rio de Janeiro,Rede de Distribuição,2,1
2021-03-01,S.A. 543/21,Rua Júlio Cesar,Bangu,Rio de Janeiro,Rede de Distribuição,2,1
2021-03-01,S.A. 549/21,Rua Souto,Cascadura,Rio de Janeiro,Rede de Distribuição,2,1
2021-03-01,S.A. 545/21,Rua Caiena,Bento Ribeiro,Rio de Janeiro,Rede de Distribuição,1,1
2021-03-02,Am. 8269/21,Rua José E M Gouvea,Olavo Bilac,Duque de Caxias,Rede de Distribuição,1,1
2021-03-02,Am. 8264/21,Rua Senador José Kairala,Vila São Luiz,Duque de Caxias,Rede de Distribuição,1,1
2021-03-02,Am. 8338/21,Rua Cordovil,Parada de Lucas,Rio de Janeiro,Rede de Distribuição,2,1
2021-03-02,Am. 8357/21,Rua Madagascar,Pavuna,Rio de Janeiro,Rede de Distribuição,2,1
2021-03-03,Am. 8538/21,Avenida Governador Roberto Silveira,Centro,Nova Iguaçu,Rede de Distribuição,1,1
2021-03-03,Am. 8546/21,Rua João Martins,K-11,Nova Iguaçu,Rede de Distribuição,2,1
2021-03-03,S.A. 571/21,Rua Miragem,Curicica,Rio de Janeiro,Rede de Distribuição,1,1
2021-03-03,Am. 8538/21,Avenida Governador Roberto Silveira,Centro,Nova Iguaçu,Rede de Distribuição,1,1
2021-03-03,Am. 8546/21,Rua João Martins,K-11,Nova Iguaçu,Rede de Distribuição,2,1
2021-03-04,Am. 8591/21,Rua Professor Carlos Wenceslau,Realengo,Rio de Janeiro,Rede de Distribuição,1,1
2021-03-04,Am. 8575/21,Rua Olimpia Esteves,Padre Miguel,Rio de Janeiro,Rede de Distribuição,1,1
2021-03-04,Am. 8889/21,Estrada dos Bandeirantes,Vargem Pequena,Rio de Janeiro,Rede de Distribuição,1,1
2021-03-04,Am. 8853/21,Avenida João de Deus Menezes,N S Anton,São João de Meriti,Rede de Distribuição,1,1
2021-03-05,S.A. 541/21,Rua Antônio Saraiva,Cavalcante,Rio de Janeiro,Rede de Distribuição,1,1
2021-03-05,Am. 8949/21,Rua Alice,Laranjeiras,Rio de Janeiro,Rede de Distribuição,1,1
2021-03-08,Am. 8636/21,Rua Arabori B Glória,Rocha Miranda,Rio de Janeiro,Rede de Distribuição,3,2
2021-03-08,S.A. 479/21,Rua Cisnes,Campo Grande,Rio de Janeiro,Rede de Distribuição,1,1
2021-03-08,Am. 9145/21,Rua Amapurus,Tauá - Ilha do Governador,Rio de Janeiro,Rede de Distribuição,1,1
2021-03-09,Am. 9267/21,Avenida Guanabara,Vila Guanabara,Duque de Caxias,Rede de Distribuição,1,1
2021-03-09,Am. 9101/21,Rua São Leobaldo,Gávea,Rio de Janeiro,Rede de Distribuição,1,1
2021-03-10,Am. 9329/21,Rua Doutor Noguchi,Ramos,Rio de Janeiro,Rede de Distribuição,1,1
2021-03-10,S.A. 563/21,Rua Mirza Abrahan,Centro,São João de Meriti,Rede de Distribuição,2,1
2021-03-11,Am. 9388/21,Rua Professor Rodolpho P Rocco,Cidade Universitária,Rio de Janeiro,Rede de Distribuição,1,1
2021-03-11,Am. 9070/21,Rua Barão,Praça Seca,Rio de Janeiro,Rede de Distribuição,2,1
2021-03-11,S.A. 609/21,Rua Manitoba,Anchieta,Rio de Janeiro,Rede de Distribuição,2,1
2021-03-11,S.A. 600/21,Estrada Carlos Sampaio - Abastecimento Carros-Pipa,Jardim Queimados,Queimados,Macro Distribuição,2,1
2021-03-12,S.A. 605/21,Rua Capitão Damasceno  - Abastecimento Carros-Pipa 2,Circular,Duque de Caxias,Macro Distribuição,1,1
2021-03-12,S.A. 516/21,Avenida Presidente Kennedy,São Bento,Duque de Caxias,Rede de Distribuição,2,1
2021-03-12,S.A. 604/21,Rua Capitão Damasceno  - Abastecimento Carros-Pipa 1,Circular,Duque de Caxias,Macro Distribuição,2,1
2021-03-12,S.A. 606/21,Alameda Calheiros da Graça - Abastecimento Carros-Pipa,Jardim Primavera,Duque de Caxias,Macro Distribuição,2,1
2021-03-12,S.A. 601/21,Avenida Benjamim Pinto Dias - Abastecimento Carros-Pipa 8,Belford Roxo,Belford Roxo,Macro Distribuição,2,1
2021-03-12,S.A. 602/21,Avenida Benjamim Pinto Dias - Abastecimento Carros-Pipa 7,Belford Roxo,Belford Roxo,Macro Distribuição,2,1
2021-03-12,S.A. 607/21,Estrada da Covanca - Abastecimento Carros Pipa,Tanque,Rio de Janeiro,Macro Distribuição,2,1
2021-03-12,S.A. 603/21,Avenida Euclides da Cunha - Abastecimento Carros-Pipa,Vila São João,São João de Meriti,Macro Distribuição,1,1
2021-03-13,Am. 9792/21,Rua Maques de Paraná,Flamengo,Rio de Janeiro,Rede de Distribuição,2,1
2021-03-13,9799/21,Rua Muniz Barreto,Botafogo,Rio de Janeiro,Rede de Distribuição,2,1
2021-03-13,S.A. 616/21,Rua Dionísio,Penha,Rio de Janeiro,Rede de Distribuição,1,1
2021-03-13,S.A. 618/21,Rua Couto,Penha,Rio de Janeiro,Rede de Distribuição,2,1
2021-03-14,S.A. 597/21,Rua Pacheco Leão - Reservatório Macacos - Saída,Jardim Botânico,Rio de Janeiro,Macro Distribuição,2,1
2021-03-14,S.A. 597/21,Rua Pacheco Leão - Reservatório Macacos - Entrada,Jardim Botânico,Rio de Janeiro,Macro Distribuição,2,1
2021-03-14,S.A. 596/21,Rua Delfim Moreira - Reservatório São Matheus - Saída,São Matheus,São João de Meriti,Macro Distribuição,2,1
2021-03-14,S.A. 598/21,Avenida Edson Passos - Reservatório Caixa Nova - Entrada,Alto da Boa Vista,Rio de Janeiro,Macro Distribuição,1,1
2021-03-14,S.A. 598/21,Avenida Edson Passos - Reservatório Caixa Nova - Saída,Alto da Boa Vista,Rio de Janeiro,Macro Distribuição,2,1
2021-03-14,S.A. 596/21,Rua Delfim Moreira - Reservatório São Matheus - Entrada,São Matheus,São João de Meriti,Macro Distribuição,1,1
